clean_sheets,clean_sheets_away,clean_sheets_home,cs_pct,cs_pct_away,cs_pct_home,defense_overperform,defense_profile,friction_base,ga_0_15,ga_16_30,ga_1h,ga_2h,ga_31_45,ga_46_60,ga_61_75,ga_76_90,ga_away,ga_corner,ga_free_kick,ga_home,ga_leading_1,ga_leading_2plus,ga_level,ga_losing_1,ga_losing_2plus,ga_open_play,ga_outside_box,ga_penalty,ga_penalty_area,ga_per_90,ga_per_90_away,ga_per_90_home,ga_set_piece,ga_set_piece_total,ga_six_yard,ga_total,home_away_defense_profile,league,matches_away,matches_home,matches_played,scraped_at,season,set_piece_profile,set_piece_vuln_pct,shots_ag_0_15,shots_ag_16_30,shots_ag_31_45,shots_ag_46_60,shots_ag_61_75,shots_ag_76_90,shots_ag_outside_box,shots_ag_penalty_area,shots_ag_six_yard,team_name,team_understat,timing_profile,xga_0_15,xga_16_30,xga_1h,xga_1h_pct,xga_2h,xga_2h_pct,xga_31_45,xga_46_60,xga_61_75,xga_76_90,xga_away,xga_corner,xga_first_15_pct,xga_free_kick,xga_home,xga_last_15_pct,xga_leading_1,xga_leading_2plus,xga_level,xga_losing_1,xga_losing_2plus,xga_open_play,xga_outside_box,xga_penalty,xga_penalty_area,xga_per_90,xga_per_90_away,xga_per_90_home,xga_set_piece,xga_set_piece_total,xga_six_yard,xga_total,xga_total_timing
4,3,1,28.57142857142857,42.857142857142854,14.285714285714285,3.882861000000002,AVERAGE,0.5,2,2,6,6,2,2,4,0,7,3,0,10,3,0,8,6,0,11,4,2,9,1.2142857142857142,1.0,1.4285714285714286,1,4,4,17,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:35.433104,2025/2026,SP_SOLID,17.127680874079438,23,24,27,46,31,0,74,101,13,Parma Calcio 1913,Parma_Calcio_1913,CONSISTENT,2.3248895201832056,2.4558490812778473,8.32408700324595,53.803746559105,7.147116278298199,46.196253440895,3.543348401784897,3.5334889171645045,3.6136273611336946,0,10.569552,2.66689642239362,15.027205562973917,0.3306921720504761,10.313309,0.0,3.572622255422175,0,12.373414830304682,4.7742164339870214,0.7747167060151696,15.529483815655112,2.0737961875274777,2.283896505832672,14.515041045844555,1.4916329285714287,1.509936,1.4733298571428572,0.6840013097971678,3.681589904241264,4.906132992357016,20.882861000000002,15.471203281544149
4,0,4,28.57142857142857,0.0,50.0,3.9551879999999997,LEAKY,0.3,3,1,9,6,5,4,2,0,14,3,1,5,5,1,8,3,2,13,5,1,12,1.3571428571428572,2.3333333333333335,0.625,1,5,2,19,HOME_FORTRESS,Serie_A,6,8,14,2025-12-08T19:17:36.151177,2025/2026,SP_SOLID,16.7004731010076,24,29,41,38,47,0,80,125,13,Pisa,Pisa,CONSISTENT,2.1228882437571883,2.3367326352745295,8.2563347062096,48.456241578129955,8.782408781349659,51.543758421870045,3.796713827177882,4.964967013336718,3.817441768012941,0,12.34201,2.9355761911720037,12.459183068911173,0.37808801606297493,10.613178,0.0,1.872115788049996,0.0963374562561512,13.726633291691542,3.9372507268562913,3.551739417016506,18.550927354954183,2.521782915107906,0.7612988352775574,16.23453866969794,1.6396562857142858,2.057001666666667,1.32664725,0.5581862824037671,3.871850489638746,4.42775509506464,22.955188,17.03874348755926
6,3,3,42.857142857142854,42.857142857142854,42.857142857142854,8.823902,SOLID,0.7,2,0,4,1,2,1,0,0,4,2,0,4,0,2,6,0,0,6,2,0,6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,2,0,8,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:36.831630,2025/2026,SP_SOLID,23.279403150699704,22,24,21,27,27,0,62,73,12,Roma,Roma,CONSISTENT,3.0999093474820256,2.628728162497282,8.188242294825613,54.21330943714283,6.915506913326681,45.78669056285717,2.459604784846306,3.863363094627857,3.0521438186988235,0,9.82015,3.0073815090581775,20.5241050070458,0.27880141139030457,7.003752,0.0,4.737094595097005,1.3986227558925748,6.34641298186034,4.886557686142623,0,13.325361113063991,2.2086189640685916,0.0,10.928337324410677,1.2017072857142856,1.4028785714285714,1.000536,0.7571439854800701,4.043326905928552,4.231731730513275,16.823902,15.103749208152294
4,3,1,28.57142857142857,42.857142857142854,14.285714285714285,4.710925,AVERAGE,0.5,5,2,9,4,2,3,1,0,8,4,1,9,0,2,11,4,0,8,2,3,11,1.2142857142857142,1.1428571428571428,1.2857142857142858,1,6,3,17,BALANCED_DEFENSE,Serie_A,7,7,14,2025-12-08T19:17:37.563242,2025/2026,SP_SOLID,19.93793837039157,38,23,28,38,23,0,65,112,10,Sassuolo,Sassuolo,SLOW_STARTER,4.972621792927384,1.557344276458025,10.325722455047071,57.57456846346645,7.608797473832965,42.425431536533544,3.7957563856616616,3.957996202632785,3.65080127120018,0,11.419649,3.1362587502226233,27.72653972699849,0.4321390073746443,10.291276,0.0,1.056350407190621,2.012765359133482,9.580394640564919,8.941216449253261,1.2980505526065826,16.041330569423735,2.2111267438158393,2.283896505832672,14.846984493546188,1.5507803571428571,1.6313784285714286,1.4701822857142857,0.9951525758951902,4.563550333492458,4.830666171386838,21.710925,17.934519928880036
5,3,2,38.46153846153847,42.857142857142854,33.33333333333333,-1.400853999999999,LEAKY,0.3,2,6,14,7,6,2,5,0,12,4,0,11,2,0,10,5,6,16,2,3,16,1.7692307692307692,1.7142857142857142,1.8333333333333333,0,4,5,23,AWAY_VULNERABLE,Serie_A,7,6,13,2025-12-08T19:17:38.280601,2025/2026,SP_SOLID,20.906634390951968,17,30,40,33,35,0,70,102,17,Torino,Torino,FIRST_HALF_WEAK,2.3360516307875514,5.142421909607947,12.060302844271064,63.72568426060226,6.865037831477821,36.27431573939774,4.5818293038755655,1.8980496507138014,4.9669881807640195,0,9.752236,1.7121630581095815,12.343511648279023,0.4785230588167906,11.84691,0.0,2.740122147835791,0,11.640357601456344,3.607237088494003,3.874404162168503,15.00759078655392,2.3459774358198047,2.283896505832672,13.608985349535942,1.6614727692307694,1.3931765714285713,1.9744849999999998,2.3799475906416774,4.570633707568049,5.907158214598894,21.599146,18.925340675748885
3,2,1,23.076923076923077,28.57142857142857,16.666666666666664,-0.592725999999999,AVERAGE,0.5,4,2,9,7,3,5,2,0,10,3,1,10,1,2,9,6,2,12,2,3,12,1.5384615384615385,1.4285714285714286,1.6666666666666667,1,5,6,20,HOME_FORTRESS,Serie_A,7,6,13,2025-12-08T19:17:39.002256,2025/2026,SP_SOLID,15.857310008128882,15,26,29,30,25,0,60,91,12,Udinese,Udinese,FIRST_HALF_WEAK,2.8390847481787205,3.211443013511598,9.564248457085341,64.49094944038548,5.266124703921378,35.50905055961452,3.5137206953950226,2.2789839431643486,2.987140760757029,0,12.58985,2.0307384468615055,19.143717540725707,0.24551984667778015,6.817424,0.0,2.7602430237457156,0.7253408157266676,8.289591281674802,4.341287282295525,3.3974338211119175,13.374321864452213,1.7360142278485,3.0451953411102295,13.213370000943542,1.4928672307692308,1.79855,1.1362373333333333,0.8181207254528999,3.0943790189921856,4.564511995762587,19.407274,14.830373161006719
3,2,1,21.428571428571427,28.57142857142857,14.285714285714285,-2.747162000000003,AVERAGE,0.5,5,2,9,4,2,1,3,0,12,2,0,9,2,2,12,3,2,13,2,1,14,1.5,1.7142857142857142,1.2857142857142858,5,7,4,21,HOME_FORTRESS,Serie_A,7,7,14,2025-12-08T19:17:39.705228,2025/2026,SP_VULNERABLE,28.31442645489593,36,23,19,24,37,0,74,91,11,Verona,Verona,SLOW_STARTER,3.1584589909762144,2.1768965469673276,6.996168341487646,50.00871231597608,6.993730653077364,49.99128768402392,1.660812803544104,2.5644988156855106,4.429231837391853,0,10.841263999999999,1.530108074657619,22.576710469484134,0.5895249880850315,7.411574,0.0,0.839369174093008,1.2487059077247977,11.218678057193756,3.050791093148291,3.5425671488046646,12.74291130900383,2.524892758578062,1.5225976705551147,12.795156423002481,1.3037741428571425,1.548752,1.0587962857142856,3.5149693386629224,5.634602401405573,3.580062199383974,18.252837999999997,13.98989899456501
5,2,3,33.33333333333333,25.0,42.857142857142854,10.364201999999995,LEAKY,0.3,1,2,6,11,3,5,6,0,11,3,0,6,1,0,10,3,3,13,1,1,10,1.1333333333333333,1.375,0.8571428571428571,0,3,6,17,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:40.995111,2025/2026,SP_SOLID,23.63877805104206,32,34,34,44,43,0,85,131,15,Angers,Angers,CONSISTENT,2.920578356832266,5.769735338166356,12.01825781725347,52.39425638605996,10.919862973503768,47.60574361394005,3.3279441222548485,5.499483406543732,5.420379566960037,0,17.36678,4.8137279991060495,12.732422082322861,0.7763970736414194,9.997422,0.0,5.4128160905092955,0.6594844637438655,11.456485038623214,7.9649564968422055,2.2250151559710503,18.126001263968647,2.882888446561992,3.0403804779052734,18.999913000501692,1.824280133333333,2.1708475,1.428203142857143,0.9622504310682416,6.5523755038157105,5.835955798625946,27.364201999999995,22.93812079075724
3,0,3,20.0,0.0,37.5,2.4969080000000012,AVERAGE,0.5,3,3,10,8,4,6,2,0,14,4,1,7,1,1,14,4,1,15,1,1,14,1.4,2.0,0.875,0,5,4,21,HOME_FORTRESS,Ligue_1,7,8,15,2025-12-08T19:17:41.724660,2025/2026,SP_SOLID,18.19076621980258,25,28,23,31,25,0,53,107,15,Auxerre,Auxerre,FIRST_HALF_WEAK,2.88619879912585,5.499765148386359,12.496122128330171,59.060036688585626,8.66221577487886,40.93996331141438,4.110158180817962,4.245087115094066,4.417128659784794,0,14.201920999999999,4.1430071126669645,13.640952386378647,0.20768754929304123,9.294986999999999,0.0,2.204386911354959,0.051506832242012024,15.947556368075311,5.122176108881831,2.362519701011479,19.495085111819208,1.7929769856855273,1.5201902389526367,16.83786757849157,1.5664605333333335,2.028845857142857,1.1618733749999999,0.32217590883374214,4.672870570793748,5.057301357388496,23.496908,21.15833790320903
4,1,3,26.666666666666668,14.285714285714285,37.5,-0.34477899999999906,AVERAGE,0.5,5,4,12,6,3,3,3,0,13,3,1,11,5,1,10,6,2,17,1,2,17,1.6,1.8571428571428572,1.375,1,5,5,24,BALANCED_DEFENSE,Ligue_1,7,8,15,2025-12-08T19:17:42.381259,2025/2026,SP_SOLID,21.12378517677201,29,22,30,22,40,0,57,117,13,Brest,Brest,FIRST_HALF_WEAK,2.782061938662082,2.96834209933877,10.61727541917935,58.164601127400736,7.636568350717425,41.83539887259926,4.866871381178498,2.3038958124816418,5.332672538235784,0,12.62721,3.5859838891774416,15.240964991987626,0.37943854182958603,11.028011,0.0,5.470403764862567,2.07672037743032,8.205749490763992,6.0767124984413385,3.0353802610188723,18.092354068532586,1.7685706736519933,1.5201902389526367,16.412445730529726,1.5770147333333333,1.8038871428571428,1.378501375,1.2869996540248394,5.252422085031867,5.683949988335371,23.655221,18.253843769896775
5,3,2,33.33333333333333,42.857142857142854,25.0,0.49217399999999856,AVERAGE,0.5,3,3,9,7,3,2,5,0,13,2,0,8,2,0,9,6,4,16,0,3,13,1.4,1.8571428571428572,1.0,0,2,7,21,HOME_FORTRESS,Ligue_1,7,8,15,2025-12-08T19:17:43.115876,2025/2026,SP_FORTRESS,12.292611016322867,18,28,27,30,25,0,54,107,14,Le Havre,Le_Havre,CONSISTENT,2.2106447219848633,3.1414175489917397,9.291695018298924,56.80432937218547,7.065676190890372,43.195670627814536,3.939632747322321,3.141408116556704,3.9242680743336678,0,13.676002,2.0568178202956915,13.514669892329401,0.15511513501405716,7.816172,0.0,1.973092483356595,0,11.829267472028732,5.899558397941291,3.0393043626099825,17.665447308681905,1.690053309313953,2.280285358428955,14.652796521782875,1.4328116,1.9537145714285715,0.9770215,0.5835570935159922,2.795490048825741,5.398372884839773,21.492174,16.357371209189296
4,1,3,26.666666666666668,12.5,42.857142857142854,8.972206,AVERAGE,0.5,1,3,7,4,3,3,1,0,9,2,0,4,4,2,5,2,0,8,3,2,6,0.8666666666666667,1.125,0.5714285714285714,1,3,4,13,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:43.851232,2025/2026,SP_SOLID,18.255037359482106,32,24,31,46,23,0,67,113,15,Lens,Lens,FIRST_HALF_WEAK,2.97115012165159,3.2715248074382544,11.455808444879949,60.12611737152847,7.597157130949199,39.87388262847153,5.213133515790105,4.50720458664,3.089952544309199,0,13.761519999999999,2.108115547336638,15.594160971039761,0.39059440791606903,8.210685999999999,0.0,6.770366438664496,3.6534685036167502,10.700727821327746,2.0876150354743004,0.5246264915913343,15.60316620208323,2.0415858197957277,3.800475597381592,16.20208405610174,1.4648137333333333,1.7201899999999999,1.1729551428571428,1.834452535957098,4.333162491209805,5.49313441477716,21.972206,19.05296557582915
5,2,3,33.33333333333333,28.57142857142857,37.5,2.3584309999999995,SOLID,0.7,2,2,7,7,3,3,4,0,11,1,1,6,2,4,7,3,1,13,1,1,11,1.1333333333333333,1.5714285714285714,0.75,1,3,5,17,BALANCED_DEFENSE,Ligue_1,7,8,15,2025-12-08T19:17:44.574330,2025/2026,SP_SOLID,18.985748675042686,13,23,18,34,24,0,52,74,13,Lille,Lille,CONSISTENT,2.8174921479076147,2.7477449579164386,8.080703936517239,46.442402332841816,9.318705935962498,53.557597667158184,2.5154668306931853,2.990508637391031,6.328197298571467,0,10.626464,1.278852234594524,16.19303280143989,0.4197760708630085,8.731967000000001,0.0,3.0341976890340447,4.34109952300787,8.039846539497375,3.3972749281674623,1.860747566446662,15.228020620532334,2.2008484760299325,1.5201902389526367,12.69363434612751,1.2905620666666666,1.5180662857142857,1.0914958750000001,2.2263270812109113,3.9249553866684437,5.778683423995972,19.358431,17.399409872479737
2,0,2,13.333333333333334,0.0,25.0,-3.6876158000000068,LEAKY,0.3,4,3,11,6,4,5,1,0,14,6,0,14,4,1,10,6,7,18,4,4,16,1.8666666666666667,2.0,1.75,0,6,6,28,HOME_FORTRESS,Ligue_1,7,8,15,2025-12-08T19:17:45.298930,2025/2026,SP_SOLID,22.896945175100207,21,17,22,33,18,0,44,85,15,Lorient,Lorient,SLOW_STARTER,5.47505513811484,2.415508484467864,10.714311242569238,51.90256194899219,9.928814723156393,48.097438051007806,2.823747619986534,5.710421019233763,4.218393703922629,0,13.831154999999999,5.381485469639301,26.52241306479082,0.05015399307012558,10.4812292,0.0,4.056050246581435,1.5727270394563675,10.588558284100145,5.213142724707723,5.491382046602666,16.197006022091955,1.1333023444749415,4.56057071685791,17.642263067886233,1.620825613333333,1.9758792857142855,1.31015365,0.7326441397890449,6.164283602498472,6.146294929087162,24.312384199999993,20.64312596572563
8,4,4,53.333333333333336,50.0,57.14285714285714,3.445510999999996,SOLID,0.7,1,2,6,2,3,1,1,0,10,4,0,6,3,2,9,2,0,12,2,0,9,1.0666666666666667,1.25,0.8571428571428571,0,4,4,16,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:46.029692,2025/2026,SP_SOLID,20.583437098686986,23,27,20,27,33,0,58,95,19,Lyon,Lyon,FIRST_HALF_WEAK,2.4242569133639336,3.7664245972409844,10.05520121473819,67.61901532351487,4.81517388112843,32.38098467648513,3.864519704133272,1.279912058264017,3.5352618228644133,0,13.119388,3.2262035477906466,16.30259423676395,0.15092778205871582,6.326122999999999,0.0,5.365262975916266,0.6479721181094646,13.102349523454905,1.4635046664625406,0.08724109083414078,15.652394142001867,1.604540342465043,0.7600951194763184,12.271463533863425,1.2963673999999998,1.6399235,0.903731857142857,0.876709783449769,4.253841113299131,5.790326498448849,19.445510999999996,14.87037509586662
5,2,3,33.33333333333333,25.0,42.857142857142854,0.9272979999999968,SOLID,0.7,2,4,6,4,0,3,1,0,7,2,0,8,4,3,8,0,0,12,1,1,12,1.0,0.875,1.1428571428571428,0,2,0,15,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:46.762853,2025/2026,SP_FORTRESS,13.458343477224183,15,20,19,24,24,0,46,78,9,Marseille,Marseille,SLOW_STARTER,3.1383057413622737,2.2980748573318124,6.283816848881543,47.32730070658287,6.993544748052955,52.67269929341714,0.8474362501874566,3.702319744043052,3.2912250040099025,0,10.626162,1.9779788814485073,23.636516324800944,0.24725311249494553,5.3011360000000005,0.0,4.553463365882635,1.8188620149157941,9.34224513405934,2.6156384088099003,0,15.103171327151358,1.292809589765966,0.7600951194763184,10.773338642902672,1.0618198666666665,1.32827025,0.7573051428571429,0.24171048309653997,2.466942477039993,4.264060690999031,15.927297999999997,13.277361596934497
3,1,2,20.0,12.5,28.57142857142857,-2.7116950000000024,SIEVE,0.1,3,5,13,9,5,5,4,0,27,2,0,7,3,0,15,7,9,24,4,5,25,2.2666666666666666,3.375,1.0,3,5,4,34,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:47.502083,2025/2026,SP_SOLID,16.94603855325261,33,33,29,48,36,0,77,127,19,Metz,Metz,CONSISTENT,4.787073701620102,3.5023330552503467,13.268647529184818,57.93301727281725,9.634781558066607,42.06698272718275,4.97924077231437,4.7917361268773675,4.843045431189239,0,22.49955,3.5212586503475904,20.901122200451187,0.3439240977168083,8.788755,0.0,3.8244692776352167,0.12760562356561422,14.775452714413404,7.056255172006786,6.617395899258554,22.349891738034785,2.890083931386471,4.56057071685791,22.207450761459768,2.085887,2.81244375,1.2555364285714286,1.6255334839224815,5.49071623198688,6.303643994033337,31.288304999999998,22.903429087251425
2,0,2,13.333333333333334,0.0,25.0,-0.9538050000000027,LEAKY,0.3,1,5,9,12,3,5,7,0,14,3,0,12,6,3,9,4,4,18,1,4,20,1.7333333333333334,2.0,1.5,1,4,4,26,BALANCED_DEFENSE,Ligue_1,7,8,15,2025-12-08T19:17:48.243217,2025/2026,SP_SOLID,21.032803701512485,16,35,30,40,28,0,73,118,13,Monaco,Monaco,CONSISTENT,0.9073666539043188,5.258501428179443,10.033344769850373,51.0254353725867,9.630073477514088,48.9745646274133,3.8674766877666116,4.044444622471929,5.58562885504216,0,13.320639,4.488829438574612,4.614490941959878,0.3038213886320591,11.725556000000001,0.0,6.850181493908167,0.9917813669890165,10.297700610943139,4.305945066735148,4.0857120007276535,17.150564373470843,2.3238165453076363,3.800475597381592,19.35673662368208,1.669746333333333,1.9029484285714287,1.4656945000000001,0.7876297412440181,5.580280568450689,3.850767370313406,25.046194999999997,19.66341824736446
2,1,1,13.333333333333334,14.285714285714285,12.5,3.467133999999998,LEAKY,0.3,3,1,8,8,4,4,4,0,9,2,0,15,4,0,13,6,1,20,3,2,17,1.6,1.2857142857142858,1.875,0,2,3,24,BALANCED_DEFENSE,Ligue_1,7,8,15,2025-12-08T19:17:49.030612,2025/2026,SP_SOLID,16.667741763134956,40,41,37,33,45,0,70,155,21,Nantes,Nantes,FIRST_HALF_WEAK,4.0105549385771155,4.120773300528526,13.248902624472976,61.45937904380831,8.308267055079341,38.54062095619169,5.117574385367334,2.464833799749613,5.843433255329728,0,11.71896,4.0449985563755035,18.604274114803015,0.0,15.748174,0.0,4.001949935220182,0,14.251996309496462,8.83713680692017,1.8984305541962385,22.63742610067129,2.348839989863336,1.5201902389526367,18.07075031194836,1.8311422666666666,1.6741371428571428,1.96852175,0.786898709833622,4.8318972662091255,7.5699233040213585,27.467133999999998,21.557169679552317
2,0,2,13.333333333333334,0.0,25.0,0.6104940000000028,LEAKY,0.3,4,3,9,12,2,8,4,0,16,5,0,11,6,3,9,5,4,17,3,4,16,1.8,2.2857142857142856,1.375,1,6,8,27,BALANCED_DEFENSE,Ligue_1,7,8,15,2025-12-08T19:17:49.760994,2025/2026,SP_SOLID,17.675808762866623,31,31,28,57,37,0,98,117,22,Nice,Nice,CONSISTENT,4.026895662769675,3.107763482257724,9.3627402279526,42.861145183167686,12.481613645330071,57.13885481683232,2.2280810829252005,8.045095297507942,4.43651834782213,0,14.538030000000001,3.8463009567931294,18.434491979618034,0.0,13.072464,0.0,7.704666440375149,3.241255946457386,9.45940054487437,3.28014793433249,4.163363477215171,19.125852044671774,2.938818085938692,3.800475597381592,16.943012015894055,1.8406996000000002,2.0768614285714286,1.634058,1.076205744408071,4.9225067012012005,7.967004241421819,27.610494000000003,21.84435387328267
3,2,1,20.0,25.0,14.285714285714285,0.6126460000000051,LEAKY,0.3,3,5,12,6,4,4,2,0,14,6,0,12,3,1,13,7,2,14,3,4,18,1.7333333333333334,1.75,1.7142857142857142,2,8,5,26,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:50.452078,2025/2026,SP_VULNERABLE,26.41307367569571,30,18,33,30,21,0,58,99,17,Paris FC,Paris_FC,FIRST_HALF_WEAK,3.888416636735201,2.6287218891084194,11.672878307290375,62.031792461636655,7.144695462659001,37.96820753836334,5.155739781446755,4.2205884121358395,2.924107050523162,0,17.013157000000003,4.4131198534742,20.663751258649437,0.5523137301206589,9.599488999999998,0.0,3.952271394431591,2.167550329118967,11.201025139540434,8.778489206917584,1.0132796168327332,14.630674693733454,2.1520257340744138,5.3206658363342285,18.606268018484116,1.7741764000000004,2.1266446250000004,1.3713555714285712,2.195841573178768,7.161275156773627,6.35432193428278,26.612646000000005,18.817573769949377
8,2,6,53.333333333333336,25.0,85.71428571428571,2.194593999999995,FORTRESS,0.9,1,2,5,4,2,3,1,0,9,2,0,3,5,3,3,1,0,10,3,0,7,0.8,1.125,0.42857142857142855,0,2,2,12,BALANCED_DEFENSE,Ligue_1,8,7,15,2025-12-08T19:17:51.176768,2025/2026,SP_SOLID,21.26026103506616,16,17,30,25,13,0,49,73,8,Paris Saint Germain,Paris_Saint_Germain,SLOW_STARTER+FIRST_HALF_WEAK,2.6860437290742993,2.160750048235059,7.500299166887999,68.21034303831539,3.4955393420532346,31.789656961684614,2.6535053895786405,2.742090062238276,0.7534492798149586,0,8.315399,1.9309233762323856,24.42782082412497,0.09332321956753731,5.879195,0.0,2.842384411022067,4.763362159952521,5.2447901694104075,1.6518001221120358,0.04552973061800003,9.934761941432953,1.3648255513980985,1.5201902389526367,10.455495176836848,0.9463062666666663,1.039424875,0.839885,1.0686678169295192,3.092914412729442,2.727545864880085,14.194593999999995,10.995838508941233
4,2,2,26.666666666666668,25.0,28.57142857142857,5.74023,LEAKY,0.3,2,1,7,9,4,4,5,0,16,1,0,7,5,5,5,3,5,18,3,3,17,1.5333333333333334,2.0,1.0,1,2,3,23,BALANCED_DEFENSE,Ligue_1,8,7,15,2025-12-08T19:17:51.887570,2025/2026,SP_SOLID,16.34354256354476,19,23,44,45,43,0,76,132,13,Rennes,Rennes,CONSISTENT,2.531724575906992,2.4943267796188593,11.273194923065603,48.39541552396637,12.020736539270729,51.60458447603363,6.2471435675397515,4.551328555680811,7.469407983589917,0,17.15981,3.2493414347991347,10.868601463864122,0.18960945680737495,11.58042,0.0,7.718405084684491,4.094586337450892,10.949207839556038,2.191367147490382,3.994905423372984,21.176885539200157,3.199142740573734,3.0403804779052734,20.38744455203414,1.9160153333333334,2.14497625,1.6543457142857143,1.2922549238428473,4.731205815449357,5.361884539946914,28.74023,23.29393146233633
6,1,5,40.0,12.5,71.42857142857143,-0.20166599999999946,AVERAGE,0.5,3,2,6,6,1,5,1,0,16,1,0,4,4,3,9,2,2,16,1,2,14,1.3333333333333333,2.0,0.5714285714285714,1,2,4,20,HOME_FORTRESS,Ligue_1,8,7,15,2025-12-08T19:17:52.616207,2025/2026,SP_FORTRESS,12.74231718419312,28,18,30,26,17,0,51,92,9,Strasbourg,Strasbourg,SLOW_STARTER+FIRST_HALF_WEAK,4.14694669097662,2.3290791045874357,10.292908860370517,60.491498079124625,6.722554778680205,39.508501920875375,3.8168830648064613,5.3530476512387395,1.3695071274414659,0,14.377543,1.8228753078728914,24.371634995941694,0.1499072127044201,5.4207909999999995,0.0,5.614720532670617,1.7853736653923988,9.426660758443177,2.263329786248505,1.8909288384020329,16.02726092375815,1.5483743380755186,2.280285358428955,15.683324472978711,1.3198889333333335,1.797192875,0.7743987142857142,0.7006847783923149,2.6734672989696264,2.749314770102501,19.798334,17.015463639050722
5,1,4,33.33333333333333,14.285714285714285,50.0,0.8980652000000013,AVERAGE,0.5,5,2,8,8,1,6,2,0,8,3,0,11,2,0,11,2,4,11,1,4,13,1.2666666666666666,1.1428571428571428,1.375,1,4,5,19,HOME_FORTRESS,Ligue_1,7,8,15,2025-12-08T19:17:53.334783,2025/2026,SP_SOLID,16.68529993380569,29,22,17,39,21,0,64,90,15,Toulouse,Toulouse,CONSISTENT,3.197019132785499,2.1252115722745657,7.869197146967053,49.57427700261305,8.004351844079792,50.42572299738695,2.5469664419069886,5.703069259412587,2.301282584667206,0,11.952563,2.7654691468924284,20.140544087454625,0.14220089837908745,7.9455022,0.0,2.7627173364162445,0.5507477968931198,10.487791993655264,4.829634909518063,1.9511117562651634,14.107454249635339,1.9869693126529455,3.0403804779052734,13.95435698889196,1.3265376800000002,1.707509,0.993187775,0.5264990199357271,3.434169065207243,4.6406774912029505,19.8980652,15.873548991046846
